company_id,ticker,peer_group,fiscal_year_t,roe_t_minus_1,roe_t,roe_t_plus_1,average_equity_valid,components_valid,positive_roe_base,positive_roe_change,forward_year_available,roe_change,contribution_margin,contribution_turnover,contribution_multiplier,contribution_sum,shapley_reconciliation_gap,dominant_driver,leverage_contribution_share,turnaround_from_loss,eligible_h1,exclusion_reason,next_year_peer_relative_change,next_year_roe_change,roe_reversal_flag,rank_retention
grov,GROV,hybrid,2020,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
grov,GROV,hybrid,2021,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
grov,GROV,hybrid,2022,,,-2.4949935074303853,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.0
grov,GROV,hybrid,2023,,-2.4949935074303853,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
grpn,GRPN,marketplace_platform,2019,-0.034924407681541356,-0.057549793803694946,-1.14549252068746,1,1,0,0,1,-0.02262538612215359,-0.04100782164763922,0.007064446686195057,0.01131798883929057,-0.022625386122153597,6.938893903907228e-18,mixed_or_ambiguous,0.6156958267906979,0,0,nonpositive_prior_roe,-0.5107072557872481,-1.0879427268837651,1,0.1111111111111111
grpn,GRPN,marketplace_platform,2020,-0.057549793803694946,-1.14549252068746,0.7464100386828946,1,1,0,0,1,-1.0879427268837651,-1.1204315812099708,0.2440952546007601,-0.2116064002745541,-1.0879427268837647,-4.440892098500626e-16,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,1.442715304491481,1.8919025593703545,0,0.9090909090909091
grpn,GRPN,marketplace_platform,2021,-1.14549252068746,0.7464100386828946,-2.1684203801892736,1,1,0,1,1,1.8919025593703545,1.9319783635289933,0.04331581551475199,-0.08339161967339123,1.891902559370354,4.440892098500626e-16,operating_driven,0.0,1,0,turnaround_from_loss,-2.7289345113520618,-2.9148304188721683,1,0.1
grpn,GRPN,marketplace_platform,2022,0.7464100386828946,-2.1684203801892736,,0,1,1,0,0,-2.9148304188721683,-3.009027048770397,0.16619089134534915,-0.07199426144712005,-2.9148304188721683,0.0,mixed_or_ambiguous,0.0,0,0,no_roe_improvement,,,,
grpn,GRPN,marketplace_platform,2023,-2.1684203801892736,,-234.6998011928429,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.0
hnst,HNST,dtc_brand,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
hnst,HNST,dtc_brand,2020,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
hnst,HNST,dtc_brand,2021,,,-0.30122347649216813,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.6666666666666666
hnst,HNST,dtc_brand,2022,,-0.30122347649216813,-0.2911921751101117,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,-0.14622058501643553,0.010031301382056435,0,0.6363636363636364
hnst,HNST,dtc_brand,2023,-0.30122347649216813,-0.2911921751101117,-0.04117722208400853,1,1,0,1,1,0.010031301382056435,0.0947580830454898,-0.07276631066331767,-0.011960471000115665,0.01003130138205647,-3.469446951953614e-17,operating_driven,0.0,1,0,turnaround_from_loss,0.0952749910765894,0.25001495302610316,0,0.7
love,LOVE,dtc_brand,2019,,-0.1309336447060674,-0.18002071925410684,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,0.08436108918005547,-0.049087074548039455,1,0.2857142857142857
love,LOVE,dtc_brand,2020,-0.1309336447060674,-0.18002071925410684,0.14868173305536064,1,1,0,0,1,-0.049087074548039455,-0.07417537158145074,0.01781490838459686,0.007273388648814426,-0.049087074548039455,0.0,mixed_or_ambiguous,0.2899116125390299,0,0,nonpositive_prior_roe,0.21979233780469715,0.3287024523094675,0,0.8888888888888888
love,LOVE,dtc_brand,2021,-0.18002071925410684,0.14868173305536064,0.35737507525587,1,1,0,1,1,0.3287024523094675,0.3329321909678771,-0.0017410134091861088,-0.0024887252492234837,0.3287024523094675,0.0,operating_driven,0.0,1,0,turnaround_from_loss,0.6767756583364857,0.20869334220050934,0,1.0
love,LOVE,dtc_brand,2022,0.14868173305536064,0.35737507525587,0.1509683449793108,1,1,1,1,1,0.20869334220050934,0.1739765100876094,-0.040228959121009614,0.07494579123390947,0.20869334220050928,5.551115123125783e-17,operating_driven,0.30108106359303755,0,1,eligible,-0.36265861667505117,-0.20640673027655917,1,1.0
love,LOVE,dtc_brand,2023,0.35737507525587,0.1509683449793108,0.11622786721547042,1,1,1,0,1,-0.20640673027655917,-0.20409840904518098,-0.02446566558593605,0.022157344354557903,-0.20640673027655912,-5.551115123125783e-17,mixed_or_ambiguous,1.0,0,0,no_roe_improvement,-0.1894804397133541,-0.034740477763840386,1,0.9
me,ME,dtc_brand,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
me,ME,dtc_brand,2020,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
me,ME,dtc_brand,2021,,,-1.3591553476629268,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.25
me,ME,dtc_brand,2022,,-1.3591553476629268,-0.38249994630567724,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,0.8204035149587576,0.9766554013572495,0,0.45454545454545453
me,ME,dtc_brand,2023,-1.3591553476629268,-0.38249994630567724,-1.4775186462764516,1,1,0,1,1,0.9766554013572495,-0.2408271665277717,0.14970805749365115,1.0677745103913698,0.9766554013572493,2.220446049250313e-16,leverage_driven,0.8770347424737915,1,0,turnaround_from_loss,-1.249758661920288,-1.0950186999707743,1,0.0
posh,POSH,marketplace_platform,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
posh,POSH,marketplace_platform,2020,,,-0.612947263433487,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.09090909090909091
posh,POSH,marketplace_platform,2021,,-0.612947263433487,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
posh,POSH,marketplace_platform,2022,-0.612947263433487,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
posh,POSH,marketplace_platform,2023,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
prpl,PRPL,dtc_brand,2019,,,-12.146714186815723,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.0
prpl,PRPL,dtc_brand,2020,,-12.146714186815723,0.02921762627897485,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,12.067021698589928,12.175931813094698,0,0.7777777777777778
prpl,PRPL,dtc_brand,2021,-12.146714186815723,0.02921762627897485,-0.5765160276692779,1,1,0,1,1,12.175931813094698,6.916847712370941,1.596727393375854,3.662356707347903,12.175931813094696,1.7763568394002505e-15,operating_driven,0.3007865651324685,1,0,turnaround_from_loss,-0.1376513378122764,-0.6057336539482527,1,0.3333333333333333
prpl,PRPL,dtc_brand,2022,0.02921762627897485,-0.5765160276692779,-0.8305786545061868,1,1,1,0,1,-0.6057336539482527,-0.8501423359434876,0.04670179867669855,0.19770688331853617,-0.605733653948253,2.220446049250313e-16,mixed_or_ambiguous,0.8089192319378855,0,0,no_roe_improvement,-0.4103145132354009,-0.25406262683690894,1,0.09090909090909091
prpl,PRPL,dtc_brand,2023,-0.5765160276692779,-0.8305786545061868,-1.4417289495968484,1,1,0,0,1,-0.25406262683690894,-0.2675559872569552,-0.10627719530783288,0.11977055572787922,-0.25406262683690883,-1.1102230246251565e-16,mixed_or_ambiguous,1.0,0,0,nonpositive_prior_roe,-0.7658902570401753,-0.6111502950906615,1,0.1
pton,PTON,dtc_brand,2019,,,-0.12568018255222044,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.5714285714285714
pton,PTON,dtc_brand,2020,,-0.12568018255222044,-0.11013665102998164,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,-0.09336658298253156,0.015543531522238793,0,0.3333333333333333
pton,PTON,dtc_brand,2021,-0.12568018255222044,-0.11013665102998164,-2.409629314017895,1,1,0,1,1,0.015543531522238793,-0.021783989182982355,-0.015182848246837601,0.052510368952058746,0.015543531522238786,6.938893903907228e-18,leverage_driven,1.0,1,0,turnaround_from_loss,-1.831410346851937,-2.2994926629879133,1,0.08333333333333333
pton,PTON,dtc_brand,2022,-0.11013665102998164,-2.409629314017895,-8.473472128945602,1,1,0,0,1,-2.2994926629879133,-2.0453980956468776,0.3072027984199499,-0.5612973657609857,-2.2994926629879133,0.0,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,-6.220094701326199,-6.063842814927707,1,0.0
pton,PTON,dtc_brand,2023,-2.409629314017895,-8.473472128945602,,0,1,0,0,0,-6.063842814927707,3.722108128400155,0.13457504404543175,-9.920525987373296,-6.063842814927709,1.7763568394002505e-15,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,,,,
qvcga,QVCGA,inventory_led_ecommerce,2019,0.1157515637834081,-0.0853932584269663,0.2773333333333333,1,1,1,0,1,-0.20114482221037439,-0.2117265064839193,0.00391484023830152,0.006666844035243408,-0.20114482221037439,0.0,mixed_or_ambiguous,0.6300361892209411,0,0,no_roe_improvement,0.290413924475841,0.36272659176029964,0,1.0
qvcga,QVCGA,inventory_led_ecommerce,2020,-0.0853932584269663,0.2773333333333333,0.10187265917602996,1,1,0,1,1,0.36272659176029964,0.34254164085971284,0.005979725291939764,0.014205225608646977,0.36272659176029953,1.1102230246251565e-16,operating_driven,0.0391623496356016,1,0,turnaround_from_loss,-0.17325078278435957,-0.17546067415730338,1,1.0
qvcga,QVCGA,inventory_led_ecommerce,2021,0.2773333333333333,0.10187265917602996,-1.4776416975220734,1,1,1,0,1,-0.17546067415730338,-0.22523751720514434,0.004627906289540878,0.0451489367583001,-0.17546067415730338,0.0,mixed_or_ambiguous,0.9070269224367452,0,0,no_roe_improvement,-0.8630240025012951,-1.5795143566981034,1,0.3333333333333333
qvcga,QVCGA,inventory_led_ecommerce,2022,0.10187265917602996,-1.4776416975220734,-0.2859960552268245,1,1,1,0,1,-1.5795143566981034,-1.324636465705628,0.003114445844664756,-0.25799233683714007,-1.5795143566981031,-2.220446049250313e-16,mixed_or_ambiguous,0.0,0,0,no_roe_improvement,0.41487706563441384,1.1916456422952488,0,0.5
qvcga,QVCGA,inventory_led_ecommerce,2023,-1.4776416975220734,-0.2859960552268245,,0,1,0,1,0,1.1916456422952488,2.82016817110643,-0.10922724870142497,-1.5192952801097566,1.1916456422952486,2.220446049250313e-16,operating_driven,0.0,1,0,turnaround_from_loss,,,,
real,REAL,marketplace_platform,2019,,-2.4744893469926463,-0.6653523493107402,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,2.386372468778423,1.809136997681906,0,0.3333333333333333
real,REAL,marketplace_platform,2020,-2.4744893469926463,-0.6653523493107402,-1.7858415178824678,1,1,0,1,1,1.809136997681906,-1.1250873803205936,0.9963390071096756,1.9378853708928245,1.8091369976819065,-4.440892098500626e-16,leverage_driven,0.6604421207256337,1,0,turnaround_from_loss,-1.569676423450601,-1.1204891685717278,1,0.0
real,REAL,marketplace_platform,2021,-0.6653523493107402,-1.7858415178824678,,0,1,0,0,0,-1.1204891685717278,0.18472167950020635,-0.24620035039795093,-1.059010497673983,-1.1204891685717275,-2.220446049250313e-16,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,,,,
real,REAL,marketplace_platform,2022,-1.7858415178824678,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
real,REAL,marketplace_platform,2023,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
rent,RENT,dtc_brand,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
rent,RENT,dtc_brand,2020,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
rent,RENT,dtc_brand,2021,,,-7.748603351955307,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.0
rent,RENT,dtc_brand,2022,,-7.748603351955307,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
rent,RENT,dtc_brand,2023,-7.748603351955307,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
rvlv,RVLV,dtc_brand,2019,0.4801808991753126,0.3387469014445679,0.34332039609706555,1,0,1,0,1,-0.14143399773074466,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,0.13802165838059255,0.004573494652497623,0,0.8571428571428571
rvlv,RVLV,dtc_brand,2020,0.3387469014445679,0.34332039609706555,0.38616997822378835,1,1,1,1,1,0.004573494652497623,0.17585004728821602,-0.12158268323535754,-0.049693869400360885,0.004573494652497595,2.7755575615628914e-17,operating_driven,0.0,0,1,eligible,-0.06606053237804754,0.042849582126722796,0,1.0
rvlv,RVLV,dtc_brand,2021,0.34332039609706555,0.38616997822378835,0.1685274057655397,1,1,1,1,1,0.042849582126722796,0.04943145380689134,0.018029018777178978,-0.02461089045734756,0.042849582126722754,4.163336342344337e-17,operating_driven,0.0,0,1,eligible,0.2504397436777277,-0.21764257245824864,1,0.9166666666666666
rvlv,RVLV,dtc_brand,2022,0.38616997822378835,0.1685274057655397,0.07361454558769107,1,1,1,0,1,-0.21764257245824864,-0.194050120588219,-0.02375849036760965,0.00016603849758004973,-0.2176425724582486,-2.7755575615628914e-17,mixed_or_ambiguous,1.0,0,0,no_roe_improvement,-0.2511647465763406,-0.09491286017784864,1,0.9090909090909091
rvlv,RVLV,dtc_brand,2023,0.1685274057655397,0.07361454558769107,0.12044110945711943,1,1,1,0,1,-0.09491286017784864,-0.08033226783138964,-0.017107559881776552,0.002526967535317537,-0.09491286017784865,1.3877787807814457e-17,mixed_or_ambiguous,1.0,0,0,no_roe_improvement,-0.10791339808008543,0.046826563869428364,0,1.0
sdc,SDC,dtc_brand,2019,-0.5657119727021331,-0.3027514203907033,-0.22635296632260915,1,0,0,1,1,0.26296055231142984,,,,,,mixed_or_ambiguous,,1,0,invalid_dupont_transition,0.20984661779618907,0.07639845406809415,0,0.14285714285714285
sdc,SDC,dtc_brand,2020,-0.3027514203907033,-0.22635296632260915,-2.053275074160186,1,1,0,1,1,0.07639845406809415,0.06566167984911529,0.09035731578076496,-0.07962054156178613,0.07639845406809412,2.7755575615628914e-17,operating_driven,0.0,1,0,turnaround_from_loss,-1.9358322223423472,-1.826922107837577,1,0.1111111111111111
sdc,SDC,dtc_brand,2021,-0.22635296632260915,-2.053275074160186,,0,1,0,0,0,-1.826922107837577,-0.3017086050086747,-0.02448631230551103,-1.5007271905233914,-1.8269221078375772,2.220446049250313e-16,mixed_or_ambiguous,,0,0,nonpositive_prior_roe,,,,
sdc,SDC,dtc_brand,2022,-2.053275074160186,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
sdc,SDC,dtc_brand,2023,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
sfix,SFIX,dtc_brand,2019,0.23823862596270423,0.1037335178434814,-0.16841627176655538,1,1,1,0,1,-0.13450510811922284,-0.07198897728912763,-0.023632726204182587,-0.03888340462591262,-0.13450510811922284,0.0,mixed_or_ambiguous,,0,0,no_roe_improvement,-0.13870162588194185,-0.2721497896100368,1,0.42857142857142855
sfix,SFIX,dtc_brand,2020,0.1037335178434814,-0.16841627176655538,-0.020596691441791607,1,1,1,0,1,-0.2721497896100368,-0.27409219254801,0.00565081880738435,-0.0037084158694110957,-0.2721497896100368,0.0,mixed_or_ambiguous,0.0,0,0,no_roe_improvement,0.038909465819993425,0.14781958032476378,0,0.5555555555555556
sfix,SFIX,dtc_brand,2021,-0.16841627176655538,-0.020596691441791607,-0.5287070835992342,1,1,0,1,1,0.14781958032476378,0.16032425855753873,-0.00673377661164724,-0.0057709016211277,0.1478195803247638,-2.7755575615628914e-17,operating_driven,0.0,1,0,turnaround_from_loss,-0.04002807602146628,-0.5081103921574426,1,0.4166666666666667
sfix,SFIX,dtc_brand,2022,-0.020596691441791607,-0.5287070835992342,-0.6034553241362128,1,1,0,0,1,-0.5081103921574426,-0.49371093729401644,0.010179609552747926,-0.024579064416174082,-0.5081103921574426,0.0,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,-0.23100012693547056,-0.0747482405369786,1,0.2727272727272727
sfix,SFIX,dtc_brand,2023,-0.5287070835992342,-0.6034553241362128,-0.593278874225247,1,1,0,0,1,-0.0747482405369786,-0.028763726989925735,0.055834875101372534,-0.10181938864842541,-0.07474824053697861,1.3877787807814457e-17,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,-0.144563512038548,0.010176449910965779,0,0.3
snbr,SNBR,dtc_brand,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
snbr,SNBR,dtc_brand,2020,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
snbr,SNBR,dtc_brand,2021,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
snbr,SNBR,dtc_brand,2022,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
snbr,SNBR,dtc_brand,2023,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
tdup,TDUP,marketplace_platform,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
tdup,TDUP,marketplace_platform,2020,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
tdup,TDUP,marketplace_platform,2021,,,-0.533842393740871,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.3
tdup,TDUP,marketplace_platform,2022,,-0.533842393740871,-0.5841963282742562,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,-0.46503956642596767,-0.050353934533385214,1,0.125
tdup,TDUP,marketplace_platform,2023,-0.533842393740871,-0.5841963282742562,-0.9610156162228962,1,1,0,0,1,-0.050353934533385214,0.08390548418518737,-0.04132517242084283,-0.09293424629772971,-0.05035393453338518,-3.469446951953614e-17,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,-0.1683197296533674,-0.37681928794864006,1,0.125
vrm,VRM,inventory_led_ecommerce,2019,,,-0.6208924607730577,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.25
vrm,VRM,inventory_led_ecommerce,2020,,-0.6208924607730577,-0.3462742776908513,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,0.2768280744551503,0.2746181830822064,0,0.5
vrm,VRM,inventory_led_ecommerce,2021,-0.6208924607730577,-0.3462742776908513,-0.6478875662532456,1,1,0,1,1,0.2746181830822064,0.12045908172823722,-0.1345720109858482,0.28873111233981746,0.2746181830822065,-5.551115123125783e-17,leverage_driven,0.7056159129067423,1,0,turnaround_from_loss,0.41487706563441396,-0.30161328856239433,1,0.6666666666666666
vrm,VRM,inventory_led_ecommerce,2022,-0.3462742776908513,-0.6478875662532456,-1.200359504397509,1,1,0,0,1,-0.30161328856239433,-0.3432853036349011,0.24557775480191998,-0.20390573972941312,-0.3016132885623942,-1.1102230246251565e-16,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,-1.3292405148050985,-0.5524719381442634,1,0.0
vrm,VRM,inventory_led_ecommerce,2023,-0.6478875662532456,-1.200359504397509,-3.41426296962554,1,1,0,0,1,-0.5524719381442634,-0.5319185638135268,0.5228958085463475,-0.5434491828770841,-0.5524719381442633,-1.1102230246251565e-16,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,-2.9793515752493764,-2.2139034652280314,1,0.0
w,W,inventory_led_ecommerce,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
w,W,inventory_led_ecommerce,2020,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
w,W,inventory_led_ecommerce,2021,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
w,W,inventory_led_ecommerce,2022,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
w,W,inventory_led_ecommerce,2023,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
wish,WISH,marketplace_platform,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
wish,WISH,marketplace_platform,2020,,,-0.3913279132791328,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.18181818181818182
wish,WISH,marketplace_platform,2021,,-0.3913279132791328,-0.593050193050193,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,-0.01582637225095379,-0.20172227977106022,1,0.2
wish,WISH,marketplace_platform,2022,-0.3913279132791328,-0.593050193050193,-0.9135446685878963,1,1,0,0,1,-0.20172227977106022,-0.7656793293748677,0.4358320679431541,0.12812498166065334,-0.20172227977106028,5.551115123125783e-17,mixed_or_ambiguous,0.2271892544842981,0,0,nonpositive_prior_roe,-0.7351801074302858,-0.32049447553770327,1,0.0
wish,WISH,marketplace_platform,2023,-0.593050193050193,-0.9135446685878963,-0.4076086956521739,1,1,0,0,1,-0.32049447553770327,-0.3700216463445924,0.11834220542104643,-0.06881503461415715,-0.32049447553770316,-1.1102230246251565e-16,mixed_or_ambiguous,0.0,0,0,nonpositive_prior_roe,0.7144355312309951,0.5059359729357225,0,0.25
wrby,WRBY,dtc_brand,2019,,,,0,0,0,0,0,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,
wrby,WRBY,dtc_brand,2020,,,-3.282579265309838,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,,,,0.0
wrby,WRBY,dtc_brand,2021,,-3.282579265309838,-0.3855554236139731,0,0,0,0,1,,,,,,,mixed_or_ambiguous,,0,0,invalid_dupont_transition,3.365106157831841,2.897023841695865,0,0.5833333333333334
wrby,WRBY,dtc_brand,2022,-3.282579265309838,-0.3855554236139731,-0.21479760652444715,1,1,0,1,1,2.897023841695865,0.5874658972325864,0.050758878909529855,2.2587990655537475,2.897023841695864,8.881784197001252e-16,leverage_driven,0.7796964018879073,1,0,turnaround_from_loss,0.01450593069103398,0.17075781708952595,0,0.7272727272727273
wrby,WRBY,dtc_brand,2023,-0.3855554236139731,-0.21479760652444715,-0.0635341040102203,1,1,0,1,1,0.17075781708952595,0.1969605911964541,0.00498186670600509,-0.031184640812933265,0.17075781708952592,2.7755575615628914e-17,operating_driven,0.0,1,0,turnaround_from_loss,-0.003476459435286905,0.15126350251422685,0,0.6
